1.0815217391304348, 0.01800709087516328
1.1346056622851366, 0.0624416868818809
1.157355915065723, 0.08658331778316852
1.1732810920121335, 0.12946845093700898
1.1914812942366027, 0.18198357902593787
1.202856420626896, 0.20834110841574938
1.2142315470171892, 0.2590735211793247
1.221814964610718, 0.3009423399888038
1.2293983822042467, 0.33009889904833
1.2445652173913044, 0.3853797350251913
1.259732052578362, 0.45430584064191093
1.273382204246714, 0.5194532562045158
1.2839989888776542, 0.5793524911364059
1.2961324570273005, 0.6487684269453258
1.305232558139535, 0.7114666915469303
1.3166076845298282, 0.7737451016980781
1.3279828109201213, 0.8395222989363686
1.3355662285136503, 0.8847732785967533
1.343149646107179, 0.9185948871058034
1.3507330637007078, 0.9693272998693785
1.3583164812942365, 1.0214592274678111
1.3696916076845298, 1.0466504944952415
1.381066734074823, 1.099832058219817
1.3962335692618808, 1.1652593767493935
1.4114004044489383, 1.2278876656092552
1.418983822042467, 1.2736051502145922
1.426567239635996, 1.3094094047396903
1.4417340748230536, 1.3590921813771226
1.4531092012133469, 1.4031768986751258
1.4644843276036401, 1.4392144056727
1.4826845298281093, 1.4856782981899608
1.5121515239058212, 1.549176285554341
1.566318792431027, 1.5805654039932822
1.6009858442871587, 1.5651707408098523
1.6389029322548028, 1.5129221869751817
1.6616531850353893, 1.4711233439074451
1.7261122345803843, 1.4059759283448403
1.7450707785642063, 1.3682590035454374
1.7602376137512639, 1.3366999440194065
1.7754044489383216, 1.3024118305654038
1.7943629929221436, 1.2730220190334016
1.8133215369059656, 1.2572774771412576
1.843655207280081, 1.2060552341854822
1.8853640040444894, 1.1527803694719165
1.927072800808898, 1.1036640631247834
1.9422396359959555, 1.075340548609815
1.9725733063700708, 1.0302761709274117
1.9991152679474216, 1.012362381041239
2.0446157735085944, 0.9633793618212352
2.1090748230535894, 0.9036667288673259
2.328993933265925, 0.8600151947324928
2.4275783619817997, 0.8820075707088209
2.5489130434782608, 0.9137601994944782
2.6019969666329628, 0.9416868818809478
2.643705763397371, 0.9677528456801641
2.7561931243680484, 1.0003887541207936
2.8456142568250757, 1.02460813584624
2.914180990899899, 1.0452509796603844
2.9735844287158746, 1.053881321142004
3.1277805864509602, 1.0363096348821297
3.1745449949443882, 1.0263575293898115
